FIR_ID,Police_Division,Police_Station,Date_of_FIR_Filing,Criminal_Act,Criminal_Activity,Locality,Investigating_Officer,Case_Solved,Criminal_Act_Applied,Victim_Gender,Victim_Count_Female,Victim_Count_Male,Convicted_Count,Convicted_Count_Male,Convicted_Count_Female,Modus_Operandi,FIR_Description,Formatted
33906F27,Swargate Division,Market Yard Police Station,2024-10-12,Domestic Abuse,Individual,Magarpatta,Prashant Jadhav,No,Domestic Abuse,Other,3,1,0,0,0,Emotional abuse,"Domestic Abuse by Emotional abuse in Magarpatta on 2024-10-12, 4 victims",Domestic Abuse Emotional abuse Magarpatta
60A2F205,Swargate Division,Bharati Vidyapeeth Police Station,2023-01-10,Fraud,Individual,Bharati Vidyapeeth,Vaishali Chavan,Yes,Fraud,Female,1,2,2,1,1,Tax evasion,"Fraud by Tax evasion in Bharati Vidyapeeth on 2023-01-10, 3 victims",Fraud Tax evasion Bharati Vidyapeeth
4F90F516,Swargate Division,Bharati Vidyapeeth Police Station,2024-12-27,Burglary,Gang,Ambegaon Khurd,Ramesh More,No,Burglary,Other,2,0,1,0,1,Night break-in,"Burglary by Night break-in in Ambegaon Khurd on 2024-12-27, 2 victims",Burglary Night break-in Ambegaon Khurd
B41E2A99,Sinhagad-Road Division,Sinhagad Road Police Station,2024-05-23,Burglary,Individual,Anandnagar,Sneha Shinde,Yes,Burglary,Male,2,1,3,1,2,Night break-in,"Burglary by Night break-in in Anandnagar on 2024-05-23, 3 victims",Burglary Night break-in Anandnagar
8FD1AC56,Swargate Division,Market Yard Police Station,2024-06-14,Drug Trafficking,Individual,Hadapsar,Mahesh Pawar,Yes,Drug Trafficking,Female,3,3,5,1,4,Hidden compartments,"Drug Trafficking by Hidden compartments in Hadapsar on 2024-06-14, 6 victims",Drug Trafficking Hidden compartments Hadapsar
9F471BFD,Swargate Division,Market Yard Police Station,2022-12-15,Fraud,Gang,Magarpatta,Mahesh Pawar,No,Fraud,Female,2,0,0,0,0,Ponzi schemes,"Fraud by Ponzi schemes in Magarpatta on 2022-12-15, 2 victims",Fraud Ponzi schemes Magarpatta
2DC3B0DD,Sinhagad-Road Division,Narhe Police Station,2024-11-05,Homicide,Individual,Mokarwadi,Rajesh Patil,No,Homicide,Other,0,3,0,0,0,Poisoning,"Homicide by Poisoning in Mokarwadi on 2024-11-05, 3 victims",Homicide Poisoning Mokarwadi
47A17C20,Sinhagad-Road Division,Sinhagad Road Police Station,2024-03-03,Illegal Arms Possession,Individual,Manik Baug,Sunil Deshmukh,No,Illegal Arms Possession,Other,0,2,2,0,2,Hidden cache,"Illegal Arms Possession by Hidden cache in Manik Baug on 2024-03-03, 2 victims",Illegal Arms Possession Hidden cache Manik Baug
FE952B94,Pune Division,Kalyani Nagar Police Station,2025-07-01,Fraud,Individual,Koregaon Park,Nitin Kadam,No,Fraud,Male,3,3,4,1,3,Fake documents,"Fraud by Fake documents in Koregaon Park on 2025-07-01, 6 victims",Fraud Fake documents Koregaon Park
0A02976A,Swargate Division,Bharati Vidyapeeth Police Station,2023-09-17,Human Trafficking,Individual,Trimurti Nagar,Sneha Shinde,Yes,Human Trafficking,Female,0,2,1,1,0,Job fraud,"Human Trafficking by Job fraud in Trimurti Nagar on 2023-09-17, 2 victims",Human Trafficking Job fraud Trimurti Nagar
1FDF4AC2,Sinhagad-Road Division,Sinhagad Road Police Station,2024-03-16,Smuggling,Individual,Manik Baug,Sandeep Gaikwad,No,Smuggling,Other,1,3,0,0,0,Coastal boats,"Smuggling by Coastal boats in Manik Baug on 2024-03-16, 4 victims",Smuggling Coastal boats Manik Baug
0B2EBB7D,Swargate Division,Bharati Vidyapeeth Police Station,2024-10-07,Illegal Arms Possession,Gang,Ambegaon Khurd,Neha Bhosale,Yes,Illegal Arms Possession,Other,0,0,0,0,0,Homemade arms,"Illegal Arms Possession by Homemade arms in Ambegaon Khurd on 2024-10-07, 0 victims",Illegal Arms Possession Homemade arms Ambegaon Khurd
914859A1,Sinhagad-Road Division,Nanded City Police Station,2025-07-19,Homicide,Gang,Kirkatwadi,Rajesh Patil,Yes,Homicide,Female,0,2,1,0,1,Gunshot,"Homicide by Gunshot in Kirkatwadi on 2025-07-19, 2 victims",Homicide Gunshot Kirkatwadi
C1307E72,Swargate Division,Bharati Vidyapeeth Police Station,2024-04-02,Homicide,Gang,Ambegaon Khurd,Sneha Shinde,Yes,Homicide,Female,2,2,2,1,1,Poisoning,"Homicide by Poisoning in Ambegaon Khurd on 2024-04-02, 4 victims",Homicide Poisoning Ambegaon Khurd
0987A25F,Pune Division,Camp Police Station,2024-12-24,Cyber Crime,Individual,Camp,Anjali Kulkarni,No,Cyber Crime,Male,3,0,3,2,1,Ransomware,"Cyber Crime by Ransomware in Camp on 2024-12-24, 3 victims",Cyber Crime Ransomware Camp
720A531D,Pune Division,Kalyani Nagar Police Station,2024-12-29,Assault,Individual,Koregaon Park,Sunil Deshmukh,Yes,Assault,Male,2,0,0,0,0,Political rally violence,"Assault by Political rally violence in Koregaon Park on 2024-12-29, 2 victims",Assault Political rally violence Koregaon Park
1A521636,Pune Division,Camp Police Station,2025-02-05,Smuggling,Individual,Camp,Rajesh Patil,No,Smuggling,Male,2,0,0,0,0,Coastal boats,"Smuggling by Coastal boats in Camp on 2025-02-05, 2 victims",Smuggling Coastal boats Camp
9CB902BC,Sinhagad-Road Division,Sinhagad Road Police Station,2024-07-29,Extortion,Gang,Manik Baug,Anjali Kulkarni,Yes,Extortion,Female,2,3,2,0,2,Threat calls,"Extortion by Threat calls in Manik Baug on 2024-07-29, 5 victims",Extortion Threat calls Manik Baug
E130AEB4,Sinhagad-Road Division,Nanded City Police Station,2023-10-17,Smuggling,Individual,Nanded,Anjali Kulkarni,Yes,Smuggling,Male,3,2,0,0,0,Hidden in vehicles,"Smuggling by Hidden in vehicles in Nanded on 2023-10-17, 5 victims",Smuggling Hidden vehicles in Nanded
DBF3F1A8,Pune Division,Kalyani Nagar Police Station,2023-07-19,Fraud,Individual,Kalyani Nagar,Sandeep Gaikwad,No,Fraud,Other,1,2,1,1,0,Insurance fraud,"Fraud by Insurance fraud in Kalyani Nagar on 2023-07-19, 3 victims",Fraud Insurance fraud Kalyani Nagar
B2A0195B,Pune Division,Camp Police Station,2025-03-28,Illegal Arms Possession,Gang,Shaniwar Wada,Swati Joshi,No,Illegal Arms Possession,Other,0,2,2,1,1,Black market purchase,"Illegal Arms Possession by Black market purchase in Shaniwar Wada on 2025-03-28, 2 victims",Illegal Arms Possession Black market purchase Shaniwar Wada
2D6E614C,Swargate Division,Market Yard Police Station,2024-04-07,Human Trafficking,Gang,KK Market,Ramesh More,No,Human Trafficking,Male,2,3,4,0,4,Job fraud,"Human Trafficking by Job fraud in KK Market on 2024-04-07, 5 victims",Human Trafficking Job fraud KK Market
A8F048D6,Vishrambaug and Deccan Division,Shivajinagar Police Station,2023-05-15,Illegal Arms Possession,Gang,JM Road,Neha Bhosale,Yes,Illegal Arms Possession,Female,1,3,2,2,0,Black market purchase,"Illegal Arms Possession by Black market purchase in JM Road on 2023-05-15, 4 victims",Illegal Arms Possession Black market purchase JM Road
5BCE4706,Vishrambaug and Deccan Division,Shivajinagar Police Station,2023-11-22,Kidnapping,Gang,JM Road,Prashant Jadhav,Yes,Kidnapping,Other,1,0,0,0,0,Drugging,"Kidnapping by Drugging in JM Road on 2023-11-22, 1 victim",Kidnapping Drugging JM Road
BB83585A,Swargate Division,Market Yard Police Station,2024-09-07,Burglary,Individual,KK Market,Neha Bhosale,Yes,Burglary,Female,1,1,0,0,0,Window entry,"Burglary by Window entry in KK Market on 2024-09-07, 2 victims",Burglary Window entry KK Market
8AC9E240,Pune Division,Camp Police Station,2023-12-03,Extortion,Gang,Laxmi Road,Rajesh Patil,No,Extortion,Male,1,0,1,0,1,Threat calls,"Extortion by Threat calls in Laxmi Road on 2023-12-03, 1 victim",Extortion Threat calls Laxmi Road
87146E9E,Swargate Division,Market Yard Police Station,2024-04-24,Homicide,Gang,Bhekrai Nagar,Sandeep Gaikwad,No,Homicide,Female,3,0,2,2,0,Strangulation,"Homicide by Strangulation in Bhekrai Nagar on 2024-04-24, 3 victims",Homicide Strangulation Bhekrai Nagar
9D3AB050,Sinhagad-Road Division,Sinhagad Road Police Station,2023-06-18,Kidnapping,Gang,Hingne,Anjali Kulkarni,No,Kidnapping,Male,3,0,0,0,0,Threatening with weapon,"Kidnapping by Threatening with weapon in Hingne on 2023-06-18, 3 victims",Kidnapping Threatening with weapon Hingne
6DAF65F5,Pune Division,Camp Police Station,2023-09-22,Extortion,Gang,Camp,Sneha Shinde,Yes,Extortion,Other,0,0,0,0,0,Threat calls,"Extortion by Threat calls in Camp on 2023-09-22, 0 victims",Extortion Threat calls Camp
653838EC,Pune Division,Camp Police Station,2024-11-26,Murder,Individual,Camp,Sandeep Gaikwad,Yes,Murder,Male,1,2,0,0,0,Knife attack,"Murder by Knife attack in Camp on 2024-11-26, 3 victims",Murder Knife attack Camp
89442847,Pune Division,Camp Police Station,2023-05-08,Human Trafficking,Individual,Camp,Neha Bhosale,Yes,Human Trafficking,Male,3,2,3,2,1,Child trafficking,"Human Trafficking by Child trafficking in Camp on 2023-05-08, 5 victims",Human Trafficking Child trafficking Camp
6A85ECD5,Vishrambaug and Deccan Division,Warje-Malwadi Police Station,2024-08-21,Illegal Arms Possession,Individual,Warje,Sandeep Gaikwad,Yes,Illegal Arms Possession,Other,2,0,2,1,1,Homemade arms,"Illegal Arms Possession by Homemade arms in Warje on 2024-08-21, 2 victims",Illegal Arms Possession Homemade arms Warje
5B7F29CA,Sinhagad-Road Division,Narhe Police Station,2025-01-06,Domestic Abuse,Individual,Ambegaon Budruk,Neha Bhosale,Yes,Domestic Abuse,Male,1,2,3,1,2,Neglect,"Domestic Abuse by Neglect in Ambegaon Budruk on 2025-01-06, 3 victims",Domestic Abuse Neglect Ambegaon Budruk
FD60F391,Pune Division,Kalyani Nagar Police Station,2024-06-14,Smuggling,Gang,Viman Nagar,Anjali Kulkarni,No,Smuggling,Male,2,3,3,1,2,Human mules,"Smuggling by Human mules in Viman Nagar on 2024-06-14, 5 victims",Smuggling Human mules Viman Nagar
A167CC59,Sinhagad-Road Division,Sinhagad Road Police Station,2023-03-11,Domestic Abuse,Gang,Manik Baug,Sunil Deshmukh,Yes,Domestic Abuse,Male,3,0,1,0,1,Neglect,"Domestic Abuse by Neglect in Manik Baug on 2023-03-11, 3 victims",Domestic Abuse Neglect Manik Baug
1EB68A16,Sinhagad-Road Division,Narhe Police Station,2022-12-20,Drug Trafficking,Gang,Ambegaon Budruk,Ramesh More,Yes,Drug Trafficking,Female,3,2,1,0,1,Air smuggling,"Drug Trafficking by Air smuggling in Ambegaon Budruk on 2022-12-20, 5 victims",Drug Trafficking Air smuggling Ambegaon Budruk
FDA620A9,Pune Division,Kalyani Nagar Police Station,2023-11-28,Cyber Crime,Individual,Kalyani Nagar,Ramesh More,Yes,Cyber Crime,Male,3,0,2,2,0,Ransomware,"Cyber Crime by Ransomware in Kalyani Nagar on 2023-11-28, 3 victims",Cyber Crime Ransomware Kalyani Nagar
D1129C98,Swargate Division,Market Yard Police Station,2024-03-03,Burglary,Individual,Hadapsar,Vaishali Chavan,Yes,Burglary,Male,0,2,1,0,1,Inside job,"Burglary by Inside job in Hadapsar on 2024-03-03, 2 victims",Burglary Inside job Hadapsar
E787B31E,Pune Division,Kalyani Nagar Police Station,2024-05-01,Kidnapping,Gang,Viman Nagar,Vaishali Chavan,Yes,Kidnapping,Male,2,3,0,0,0,Threatening with weapon,"Kidnapping by Threatening with weapon in Viman Nagar on 2024-05-01, 5 victims",Kidnapping Threatening with weapon Viman Nagar
852885A4,Vishrambaug and Deccan Division,Shivajinagar Police Station,2024-07-06,Burglary,Gang,Shivajinagar,Anjali Kulkarni,No,Burglary,Male,0,0,0,0,0,Impersonating delivery,"Burglary by Impersonating delivery in Shivajinagar on 2024-07-06, 0 victims",Burglary Impersonating delivery Shivajinagar
781F6686,Vishrambaug and Deccan Division,Shivajinagar Police Station,2023-05-29,Domestic Abuse,Individual,JM Road,Ramesh More,Yes,Domestic Abuse,Female,3,3,6,1,5,Financial control,"Domestic Abuse by Financial control in JM Road on 2023-05-29, 6 victims",Domestic Abuse Financial control JM Road
CF4ED1BD,Pune Division,Camp Police Station,2025-01-11,Illegal Arms Possession,Gang,Camp,Ramesh More,Yes,Illegal Arms Possession,Other,1,0,1,0,1,Homemade arms,"Illegal Arms Possession by Homemade arms in Camp on 2025-01-11, 1 victim",Illegal Arms Possession Homemade arms Camp
5E88746F,Swargate Division,Bibvewadi Police Station,2024-05-28,Homicide,Gang,Dhankawadi,Mahesh Pawar,No,Homicide,Female,1,0,0,0,0,Hit-and-run,"Homicide by Hit-and-run in Dhankawadi on 2024-05-28, 1 victim",Homicide Hit-and-run Dhankawadi
1A6BECD2,Vishrambaug and Deccan Division,Warje-Malwadi Police Station,2023-07-19,Burglary,Individual,Shivane,Neha Bhosale,Yes,Burglary,Other,2,1,2,1,1,Inside job,"Burglary by Inside job in Shivane on 2023-07-19, 3 victims",Burglary Inside job Shivane
8E65DE63,Swargate Division,Bibvewadi Police Station,2024-07-11,Homicide,Individual,Dhankawadi,Swati Joshi,No,Homicide,Male,2,2,1,1,0,Stabbing,"Homicide by Stabbing in Dhankawadi on 2024-07-11, 4 victims",Homicide Stabbing Dhankawadi
BF38AEA4,Sinhagad-Road Division,Nanded City Police Station,2023-11-24,Robbery,Gang,Dhayari,Prashant Jadhav,Yes,Robbery,Other,1,3,0,0,0,Highway robbery,"Robbery by Highway robbery in Dhayari on 2023-11-24, 4 victims",Robbery Highway robbery Dhayari
0B69723B,Vishrambaug and Deccan Division,Kothrud Police Station,2023-12-24,Kidnapping,Individual,Karve Nagar,Nitin Kadam,No,Kidnapping,Other,2,0,2,1,1,Abduction in vehicle,"Kidnapping by Abduction in vehicle in Karve Nagar on 2023-12-24, 2 victims",Kidnapping Abduction vehicle in Karve Nagar
5B594DF9,Pune Division,Camp Police Station,2025-02-04,Fraud,Gang,Shaniwar Wada,Nitin Kadam,No,Fraud,Male,3,2,2,1,1,Tax evasion,"Fraud by Tax evasion in Shaniwar Wada on 2025-02-04, 5 victims",Fraud Tax evasion Shaniwar Wada
06542BFF,Vishrambaug and Deccan Division,Kothrud Police Station,2025-02-21,Drug Trafficking,Gang,Ideal Colony,Anjali Kulkarni,Yes,Drug Trafficking,Other,1,0,1,1,0,Body packing,"Drug Trafficking by Body packing in Ideal Colony on 2025-02-21, 1 victim",Drug Trafficking Body packing Ideal Colony
C03C92EA,Swargate Division,Bharati Vidyapeeth Police Station,2024-06-18,Smuggling,Individual,Trimurti Nagar,Sandeep Gaikwad,Yes,Smuggling,Other,3,3,0,0,0,Human mules,"Smuggling by Human mules in Trimurti Nagar on 2024-06-18, 6 victims",Smuggling Human mules Trimurti Nagar
7E500EA6,Swargate Division,Bharati Vidyapeeth Police Station,2024-11-27,Fraud,Individual,Ambegaon Khurd,Prashant Jadhav,No,Fraud,Female,1,0,0,0,0,Bank scam,"Fraud by Bank scam in Ambegaon Khurd on 2024-11-27, 1 victim",Fraud Bank scam Ambegaon Khurd
A959F794,Pune Division,Kalyani Nagar Police Station,2024-07-01,Human Trafficking,Gang,Viman Nagar,Neha Bhosale,Yes,Human Trafficking,Female,2,3,1,0,1,Job fraud,"Human Trafficking by Job fraud in Viman Nagar on 2024-07-01, 5 victims",Human Trafficking Job fraud Viman Nagar
26AFA512,Sinhagad-Road Division,Narhe Police Station,2025-06-11,Sexual Harassment,Gang,Ambegaon Budruk,Nitin Kadam,Yes,Sexual Harassment,Other,1,1,2,2,0,Stalking,"Sexual Harassment by Stalking in Ambegaon Budruk on 2025-06-11, 2 victims",Sexual Harassment Stalking Ambegaon Budruk
FA5D839E,Swargate Division,Bharati Vidyapeeth Police Station,2023-08-17,Kidnapping,Gang,Bharati Vidyapeeth,Vaishali Chavan,Yes,Kidnapping,Male,0,1,0,0,0,Online enticement,"Kidnapping by Online enticement in Bharati Vidyapeeth on 2023-08-17, 1 victim",Kidnapping Online enticement Bharati Vidyapeeth
394D2421,Sinhagad-Road Division,Nanded City Police Station,2025-03-27,Human Trafficking,Individual,Kirkatwadi,Sneha Shinde,Yes,Human Trafficking,Female,0,1,1,1,0,Job fraud,"Human Trafficking by Job fraud in Kirkatwadi on 2025-03-27, 1 victim",Human Trafficking Job fraud Kirkatwadi
7FA4663A,Sinhagad-Road Division,Sinhagad Road Police Station,2024-01-27,Human Trafficking,Individual,Hingne,Nitin Kadam,Yes,Human Trafficking,Other,0,1,1,1,0,Job fraud,"Human Trafficking by Job fraud in Hingne on 2024-01-27, 1 victim",Human Trafficking Job fraud Hingne
BB74FDB9,Sinhagad-Road Division,Sinhagad Road Police Station,2023-01-06,Domestic Abuse,Gang,Manik Baug,Nitin Kadam,Yes,Domestic Abuse,Female,2,3,1,0,1,Verbal threats,"Domestic Abuse by Verbal threats in Manik Baug on 2023-01-06, 5 victims",Domestic Abuse Verbal threats Manik Baug
083FEE09,Vishrambaug and Deccan Division,Shivajinagar Police Station,2023-07-03,Fraud,Gang,FC Road,Anjali Kulkarni,Yes,Fraud,Male,1,1,0,0,0,Tax evasion,"Fraud by Tax evasion in FC Road on 2023-07-03, 2 victims",Fraud Tax evasion FC Road
6D32C505,Sinhagad-Road Division,Nanded City Police Station,2023-11-27,Sexual Harassment,Gang,Nanded,Sneha Shinde,No,Sexual Harassment,Female,2,1,2,0,2,Online harassment,"Sexual Harassment by Online harassment in Nanded on 2023-11-27, 3 victims",Sexual Harassment Online harassment Nanded
51ACBA99,Sinhagad-Road Division,Narhe Police Station,2025-02-09,Drug Trafficking,Individual,Ambegaon Budruk,Sandeep Gaikwad,Yes,Drug Trafficking,Female,2,1,3,3,0,Hidden compartments,"Drug Trafficking by Hidden compartments in Ambegaon Budruk on 2025-02-09, 3 victims",Drug Trafficking Hidden compartments Ambegaon Budruk
43C87EC0,Sinhagad-Road Division,Narhe Police Station,2023-05-01,Homicide,Individual,Mokarwadi,Vaishali Chavan,Yes,Homicide,Other,3,0,2,0,2,Strangulation,"Homicide by Strangulation in Mokarwadi on 2023-05-01, 3 victims",Homicide Strangulation Mokarwadi
D62B9C2F,Vishrambaug and Deccan Division,Shivajinagar Police Station,2023-09-30,Illegal Arms Possession,Gang,Shivajinagar,Vaishali Chavan,No,Illegal Arms Possession,Other,2,0,2,2,0,Unlicensed firearm,"Illegal Arms Possession by Unlicensed firearm in Shivajinagar on 2023-09-30, 2 victims",Illegal Arms Possession Unlicensed firearm Shivajinagar
D898CFA8,Swargate Division,Market Yard Police Station,2023-04-06,Domestic Abuse,Gang,Magarpatta,Ramesh More,No,Domestic Abuse,Male,2,1,1,0,1,Verbal threats,"Domestic Abuse by Verbal threats in Magarpatta on 2023-04-06, 3 victims",Domestic Abuse Verbal threats Magarpatta
9DFDCD1C,Vishrambaug and Deccan Division,Kothrud Police Station,2023-02-28,Human Trafficking,Gang,Paud Road,Swati Joshi,Yes,Human Trafficking,Male,2,3,1,0,1,Job fraud,"Human Trafficking by Job fraud in Paud Road on 2023-02-28, 5 victims",Human Trafficking Job fraud Paud Road
ECA9078D,Vishrambaug and Deccan Division,Kothrud Police Station,2023-01-03,Extortion,Gang,Ideal Colony,Neha Bhosale,No,Extortion,Female,3,2,2,2,0,Business coercion,"Extortion by Business coercion in Ideal Colony on 2023-01-03, 5 victims",Extortion Business coercion Ideal Colony
8F7DA751,Pune Division,Kalyani Nagar Police Station,2025-05-10,Cyber Crime,Individual,Kalyani Nagar,Vaishali Chavan,Yes,Cyber Crime,Male,1,2,3,1,2,Hacking,"Cyber Crime by Hacking in Kalyani Nagar on 2025-05-10, 3 victims",Cyber Crime Hacking Kalyani Nagar
495E5F2B,Vishrambaug and Deccan Division,Kothrud Police Station,2025-01-08,Domestic Abuse,Gang,Vanaz,Ramesh More,No,Domestic Abuse,Male,3,2,5,1,4,Neglect,"Domestic Abuse by Neglect in Vanaz on 2025-01-08, 5 victims",Domestic Abuse Neglect Vanaz
DB6E48D9,Swargate Division,Bibvewadi Police Station,2023-04-01,Assault,Gang,Katraj,Neha Bhosale,No,Assault,Other,0,2,2,1,1,Street fight,"Assault by Street fight in Katraj on 2023-04-01, 2 victims",Assault Street fight Katraj
84AA85E2,Swargate Division,Bharati Vidyapeeth Police Station,2023-05-02,Domestic Abuse,Individual,Bharati Vidyapeeth,Rajesh Patil,No,Domestic Abuse,Male,2,2,1,0,1,Emotional abuse,"Domestic Abuse by Emotional abuse in Bharati Vidyapeeth on 2023-05-02, 4 victims",Domestic Abuse Emotional abuse Bharati Vidyapeeth
88182E1C,Vishrambaug and Deccan Division,Shivajinagar Police Station,2023-02-24,Murder,Gang,FC Road,Neha Bhosale,No,Murder,Other,3,2,1,0,1,Knife attack,"Murder by Knife attack in FC Road on 2023-02-24, 5 victims",Murder Knife attack FC Road
0F9A1093,Swargate Division,Bharati Vidyapeeth Police Station,2024-11-18,Murder,Gang,Bharati Vidyapeeth,Anjali Kulkarni,No,Murder,Other,1,2,2,1,1,Firearm,"Murder by Firearm in Bharati Vidyapeeth on 2024-11-18, 3 victims",Murder Firearm Bharati Vidyapeeth
D076610C,Sinhagad-Road Division,Sinhagad Road Police Station,2024-02-09,Assault,Gang,Manik Baug,Ramesh More,No,Assault,Other,3,2,0,0,0,Domestic assault,"Assault by Domestic assault in Manik Baug on 2024-02-09, 5 victims",Assault Domestic assault Manik Baug
4F43BC1D,Vishrambaug and Deccan Division,Kothrud Police Station,2023-07-29,Assault,Individual,Paud Road,Sandeep Gaikwad,No,Assault,Male,1,3,4,1,3,Domestic assault,"Assault by Domestic assault in Paud Road on 2023-07-29, 4 victims",Assault Domestic assault Paud Road
191E5563,Swargate Division,Market Yard Police Station,2025-02-25,Kidnapping,Individual,Hadapsar,Neha Bhosale,No,Kidnapping,Male,0,2,0,0,0,Online enticement,"Kidnapping by Online enticement in Hadapsar on 2025-02-25, 2 victims",Kidnapping Online enticement Hadapsar
3AB38652,Pune Division,Kalyani Nagar Police Station,2024-01-14,Cyber Crime,Gang,Koregaon Park,Sunil Deshmukh,No,Cyber Crime,Male,0,0,0,0,0,Phishing,"Cyber Crime by Phishing in Koregaon Park on 2024-01-14, 0 victims",Cyber Crime Phishing Koregaon Park
